,0,3
0,8059436495,7 500
1,8065634238,7 500
2,8074898322,7 500
3,8074081544,7 500
4,8072669177,7 500
5,8075634116,7 500
6,8073555653,7 500
7,8075006094,7 500
8,8074001240,7 500
9,8073398004,7 500
10,8074285502,7 500
11,8075004062,7 500
12,8068451401,7 500
13,8072372822,7 500
14,8070790677,7 500
15,8075197025,7 500
16,8075197188,7 500
17,8075197253,7 500
18,8075197293,7 500
19,8075197353,7 500
20,8075197525,7 500
21,8075197591,7 500
22,8075197652,7 500
23,8075197713,7 500
24,8075197741,7 500
25,8075198025,7 500
26,8075198050,7 500
27,8075198138,7 500
28,8074871285,7 500
29,8075198179,7 500
30,8075198291,7 500
31,8075198388,7 500
32,8059436495,7 500
33,8065634238,7 500
34,8074898322,7 500
35,8074081544,7 500
36,8072669177,7 500
37,8075634116,7 500
38,8073555653,7 500
39,8075006094,7 500
40,8074001240,7 500
41,8073398004,7 500
42,8074285502,7 500
43,8075004062,7 500
44,8068451401,7 500
45,8072372822,7 500
46,8070790677,7 500
47,8075197025,7 500
48,8075197188,7 500
49,8075197253,7 500
50,8075197293,7 500
51,8075197353,7 500
52,8075197525,7 500
53,8075197591,7 500
54,8075197652,7 500
55,8075197713,7 500
56,8075197741,7 500
57,8075198025,7 500
58,8075198050,7 500
59,8075198138,7 500
60,8074871285,7 500
61,8075198179,7 500
62,8075198291,7 500
63,8075198388,7 500
64,8059436495,7 500
65,8065634238,7 500
66,8074898322,7 500
67,8074081544,7 500
68,8072669177,7 500
69,8075634116,7 500
70,8073555653,7 500
71,8075006094,7 500
72,8074001240,7 500
73,8073398004,7 500
74,8074285502,7 500
75,8075004062,7 500
76,8068451401,7 500
77,8072372822,7 500
78,8070790677,7 500
79,8075197025,7 500
80,8075197188,7 500
81,8075197253,7 500
82,8075197293,7 500
83,8075197353,7 500
84,8075197525,7 500
85,8075197591,7 500
86,8075197652,7 500
87,8075197713,7 500
88,8075197741,7 500
89,8075198025,7 500
90,8075198050,7 500
91,8075198138,7 500
92,8074871285,7 500
93,8075198179,7 500
94,8075198291,7 500
95,8075198388,7 500
96,8059436495,7 500
97,8065634238,7 500
98,8074898322,7 500
99,8074081544,7 500
100,8072669177,7 500
101,8075634116,7 500
102,8073555653,7 500
103,8075006094,7 500
104,8074001240,7 500
105,8073398004,7 500
106,8074285502,7 500
107,8075004062,7 500
108,8068451401,7 500
109,8072372822,7 500
110,8070790677,7 500
111,8075197025,7 500
112,8075197188,7 500
113,8075197253,7 500
114,8075197293,7 500
115,8075197353,7 500
116,8075197525,7 500
117,8075197591,7 500
118,8075197652,7 500
119,8075197713,7 500
120,8075197741,7 500
121,8075198025,7 500
122,8075198050,7 500
123,8075198138,7 500
124,8074871285,7 500
125,8075198179,7 500
126,8075198291,7 500
127,8075198388,7 500
128,8059436495,7 500
129,8065634238,7 500
130,8074898322,7 500
131,8074081544,7 500
132,8072669177,7 500
133,8075634116,7 500
134,8073555653,7 500
135,8075006094,7 500
136,8074001240,7 500
137,8073398004,7 500
138,8074285502,7 500
139,8075004062,7 500
140,8068451401,7 500
141,8072372822,7 500
142,8070790677,7 500
143,8075197025,7 500
144,8075197188,7 500
145,8075197253,7 500
146,8075197293,7 500
147,8075197353,7 500
148,8075197525,7 500
149,8075197591,7 500
150,8075197652,7 500
151,8075197713,7 500
152,8075197741,7 500
153,8075198025,7 500
154,8075198050,7 500
155,8075198138,7 500
156,8074871285,7 500
157,8075198179,7 500
158,8075198291,7 500
159,8075198388,7 500
160,8059436495,7 500
161,8065634238,7 500
162,8074898322,7 500
163,8074081544,7 500
164,8072669177,7 500
165,8075634116,7 500
166,8073555653,7 500
167,8075006094,7 500
168,8074001240,7 500
169,8073398004,7 500
170,8074285502,7 500
171,8075004062,7 500
172,8068451401,7 500
173,8072372822,7 500
174,8070790677,7 500
175,8075197025,7 500
176,8075197188,7 500
177,8075197253,7 500
178,8075197293,7 500
179,8075197353,7 500
180,8075197525,7 500
181,8075197591,7 500
182,8075197652,7 500
183,8075197713,7 500
184,8075197741,7 500
185,8075198025,7 500
186,8075198050,7 500
187,8075198138,7 500
188,8074871285,7 500
189,8075198179,7 500
190,8075198291,7 500
191,8075198388,7 500
192,8059436495,7 500
193,8065634238,7 500
194,8074898322,7 500
195,8074081544,7 500
196,8072669177,7 500
197,8075634116,7 500
198,8073555653,7 500
199,8075006094,7 500
200,8074001240,7 500
201,8073398004,7 500
202,8074285502,7 500
203,8075004062,7 500
204,8068451401,7 500
205,8072372822,7 500
206,8070790677,7 500
207,8075197025,7 500
208,8075197188,7 500
209,8075197253,7 500
210,8075197293,7 500
211,8075197353,7 500
212,8075197525,7 500
213,8075197591,7 500
214,8075197652,7 500
215,8075197713,7 500
216,8075197741,7 500
217,8075198025,7 500
218,8075198050,7 500
219,8075198138,7 500
220,8074871285,7 500
221,8075198179,7 500
222,8075198291,7 500
223,8075198388,7 500
224,8059436495,7 500
225,8065634238,7 500
226,8074898322,7 500
227,8074081544,7 500
228,8072669177,7 500
229,8075634116,7 500
230,8073555653,7 500
231,8075006094,7 500
232,8074001240,7 500
233,8073398004,7 500
234,8074285502,7 500
235,8075004062,7 500
236,8068451401,7 500
237,8072372822,7 500
238,8070790677,7 500
239,8075197025,7 500
240,8075197188,7 500
241,8075197253,7 500
242,8075197293,7 500
243,8075197353,7 500
244,8075197525,7 500
245,8075197591,7 500
246,8075197652,7 500
247,8075197713,7 500
248,8075197741,7 500
249,8075198025,7 500
250,8075198050,7 500
251,8075198138,7 500
252,8074871285,7 500
253,8075198179,7 500
254,8075198291,7 500
255,8075198388,7 500
256,8059436495,7 500
257,8065634238,7 500
258,8074898322,7 500
259,8074081544,7 500
260,8072669177,7 500
261,8075634116,7 500
262,8073555653,7 500
263,8075006094,7 500
264,8074001240,7 500
265,8073398004,7 500
266,8074285502,7 500
267,8075004062,7 500
268,8068451401,7 500
269,8072372822,7 500
270,8070790677,7 500
271,8075197025,7 500
272,8075197188,7 500
273,8075197253,7 500
274,8075197293,7 500
275,8075197353,7 500
276,8075197525,7 500
277,8075197591,7 500
278,8075197652,7 500
279,8075197713,7 500
280,8075197741,7 500
281,8075198025,7 500
282,8075198050,7 500
283,8075198138,7 500
284,8074871285,7 500
285,8075198179,7 500
286,8075198291,7 500
287,8075198388,7 500
288,8059436495,7 500
289,8065634238,7 500
290,8074898322,7 500
291,8074081544,7 500
292,8072669177,7 500
293,8075634116,7 500
294,8073555653,7 500
295,8075006094,7 500
296,8074001240,7 500
297,8073398004,7 500
298,8074285502,7 500
299,8075004062,7 500
300,8068451401,7 500
301,8072372822,7 500
302,8070790677,7 500
303,8075197025,7 500
304,8075197188,7 500
305,8075197253,7 500
306,8075197293,7 500
307,8075197353,7 500
308,8075197525,7 500
309,8075197591,7 500
310,8075197652,7 500
311,8075197713,7 500
312,8075197741,7 500
313,8075198025,7 500
314,8075198050,7 500
315,8075198138,7 500
316,8074871285,7 500
317,8075198179,7 500
318,8075198291,7 500
319,8075198388,7 500
320,8059436495,7 500
321,8065634238,7 500
322,8074898322,7 500
323,8074081544,7 500
324,8072669177,7 500
325,8075634116,7 500
326,8073555653,7 500
327,8075006094,7 500
328,8074001240,7 500
329,8073398004,7 500
330,8074285502,7 500
331,8075004062,7 500
332,8068451401,7 500
333,8072372822,7 500
334,8070790677,7 500
335,8075197025,7 500
336,8075197188,7 500
337,8075197253,7 500
338,8075197293,7 500
339,8075197353,7 500
340,8075197525,7 500
341,8075197591,7 500
342,8075197652,7 500
343,8075197713,7 500
344,8075197741,7 500
345,8075198025,7 500
346,8075198050,7 500
347,8075198138,7 500
348,8074871285,7 500
349,8075198179,7 500
350,8075198291,7 500
351,8075198388,7 500
352,8059436495,7 500
353,8065634238,7 500
354,8074898322,7 500
355,8074081544,7 500
356,8072669177,7 500
357,8075634116,7 500
358,8073555653,7 500
359,8075006094,7 500
360,8074001240,7 500
361,8073398004,7 500
362,8074285502,7 500
363,8075004062,7 500
364,8068451401,7 500
365,8072372822,7 500
366,8070790677,7 500
367,8075197025,7 500
368,8075197188,7 500
369,8075197253,7 500
370,8075197293,7 500
371,8075197353,7 500
372,8075197525,7 500
373,8075197591,7 500
374,8075197652,7 500
375,8075197713,7 500
376,8075197741,7 500
377,8075198025,7 500
378,8075198050,7 500
379,8075198138,7 500
380,8074871285,7 500
381,8075198179,7 500
382,8075198291,7 500
383,8075198388,7 500
384,8059436495,7 500
385,8065634238,7 500
386,8074898322,7 500
387,8074081544,7 500
388,8072669177,7 500
389,8075634116,7 500
390,8073555653,7 500
391,8075006094,7 500
392,8074001240,7 500
393,8073398004,7 500
394,8074285502,7 500
395,8075004062,7 500
396,8068451401,7 500
397,8072372822,7 500
398,8070790677,7 500
399,8075197025,7 500
400,8075197188,7 500
401,8075197253,7 500
402,8075197293,7 500
403,8075197353,7 500
404,8075197525,7 500
405,8075197591,7 500
406,8075197652,7 500
407,8075197713,7 500
408,8075197741,7 500
409,8075198025,7 500
410,8075198050,7 500
411,8075198138,7 500
412,8074871285,7 500
413,8075198179,7 500
414,8075198291,7 500
415,8075198388,7 500
416,8059436495,7 500
417,8065634238,7 500
418,8074898322,7 500
419,8074081544,7 500
420,8072669177,7 500
421,8075634116,7 500
422,8073555653,7 500
423,8075006094,7 500
424,8074001240,7 500
425,8073398004,7 500
426,8074285502,7 500
427,8075004062,7 500
428,8068451401,7 500
429,8072372822,7 500
430,8070790677,7 500
431,8075197025,7 500
432,8075197188,7 500
433,8075197253,7 500
434,8075197293,7 500
435,8075197353,7 500
436,8075197525,7 500
437,8075197591,7 500
438,8075197652,7 500
439,8075197713,7 500
440,8075197741,7 500
441,8075198025,7 500
442,8075198050,7 500
443,8075198138,7 500
444,8074871285,7 500
445,8075198179,7 500
446,8075198291,7 500
447,8075198388,7 500
448,8059436495,7 500
449,8065634238,7 500
450,8074898322,7 500
451,8074081544,7 500
452,8072669177,7 500
453,8075634116,7 500
454,8073555653,7 500
455,8075006094,7 500
456,8074001240,7 500
457,8073398004,7 500
458,8074285502,7 500
459,8075004062,7 500
460,8068451401,7 500
461,8072372822,7 500
462,8070790677,7 500
463,8075197025,7 500
464,8075197188,7 500
465,8075197253,7 500
466,8075197293,7 500
467,8075197353,7 500
468,8075197525,7 500
469,8075197591,7 500
470,8075197652,7 500
471,8075197713,7 500
472,8075197741,7 500
473,8075198025,7 500
474,8075198050,7 500
475,8075198138,7 500
476,8074871285,7 500
477,8075198179,7 500
478,8075198291,7 500
479,8075198388,7 500
480,8059436495,7 500
481,8065634238,7 500
482,8074898322,7 500
483,8074081544,7 500
484,8072669177,7 500
485,8075634116,7 500
486,8073555653,7 500
487,8075006094,7 500
488,8074001240,7 500
489,8073398004,7 500
490,8074285502,7 500
491,8075004062,7 500
492,8068451401,7 500
493,8072372822,7 500
494,8070790677,7 500
495,8075197025,7 500
496,8075197188,7 500
497,8075197253,7 500
498,8075197293,7 500
499,8075197353,7 500
500,8075197525,7 500
501,8075197591,7 500
502,8075197652,7 500
503,8075197713,7 500
504,8075197741,7 500
505,8075198025,7 500
506,8075198050,7 500
507,8075198138,7 500
508,8074871285,7 500
509,8075198179,7 500
510,8075198291,7 500
511,8075198388,7 500
512,8059436495,7 500
513,8065634238,7 500
514,8074898322,7 500
515,8074081544,7 500
516,8072669177,7 500
517,8075634116,7 500
518,8073555653,7 500
519,8075006094,7 500
520,8074001240,7 500
521,8073398004,7 500
522,8074285502,7 500
523,8075004062,7 500
524,8068451401,7 500
525,8072372822,7 500
526,8070790677,7 500
527,8075197025,7 500
528,8075197188,7 500
529,8075197253,7 500
530,8075197293,7 500
531,8075197353,7 500
532,8075197525,7 500
533,8075197591,7 500
534,8075197652,7 500
535,8075197713,7 500
536,8075197741,7 500
537,8075198025,7 500
538,8075198050,7 500
539,8075198138,7 500
540,8074871285,7 500
541,8075198179,7 500
542,8075198291,7 500
543,8075198388,7 500
544,8059436495,7 500
545,8065634238,7 500
546,8074898322,7 500
547,8074081544,7 500
548,8072669177,7 500
549,8075634116,7 500
550,8073555653,7 500
551,8075006094,7 500
552,8074001240,7 500
553,8073398004,7 500
554,8074285502,7 500
555,8075004062,7 500
556,8068451401,7 500
557,8072372822,7 500
558,8070790677,7 500
559,8075197025,7 500
560,8075197188,7 500
561,8075197253,7 500
562,8075197293,7 500
563,8075197353,7 500
564,8075197525,7 500
565,8075197591,7 500
566,8075197652,7 500
567,8075197713,7 500
568,8075197741,7 500
569,8075198025,7 500
570,8075198050,7 500
571,8075198138,7 500
572,8074871285,7 500
573,8075198179,7 500
574,8075198291,7 500
575,8075198388,7 500
576,8059436495,7 500
577,8065634238,7 500
578,8074898322,7 500
579,8074081544,7 500
580,8072669177,7 500
581,8075634116,7 500
582,8073555653,7 500
583,8075006094,7 500
584,8074001240,7 500
585,8073398004,7 500
586,8074285502,7 500
587,8075004062,7 500
588,8068451401,7 500
589,8072372822,7 500
590,8070790677,7 500
591,8075197025,7 500
592,8075197188,7 500
593,8075197253,7 500
594,8075197293,7 500
595,8075197353,7 500
596,8075197525,7 500
597,8075197591,7 500
598,8075197652,7 500
599,8075197713,7 500
600,8075197741,7 500
601,8075198025,7 500
602,8075198050,7 500
603,8075198138,7 500
604,8074871285,7 500
605,8075198179,7 500
606,8075198291,7 500
607,8075198388,7 500
608,8059436495,7 500
609,8065634238,7 500
610,8074898322,7 500
611,8074081544,7 500
612,8072669177,7 500
613,8075634116,7 500
614,8073555653,7 500
615,8075006094,7 500
616,8074001240,7 500
617,8073398004,7 500
618,8074285502,7 500
619,8075004062,7 500
620,8068451401,7 500
621,8072372822,7 500
622,8070790677,7 500
623,8075197025,7 500
624,8075197188,7 500
625,8075197253,7 500
626,8075197293,7 500
627,8075197353,7 500
628,8075197525,7 500
629,8075197591,7 500
630,8075197652,7 500
631,8075197713,7 500
632,8075197741,7 500
633,8075198025,7 500
634,8075198050,7 500
635,8075198138,7 500
636,8074871285,7 500
637,8075198179,7 500
638,8075198291,7 500
639,8075198388,7 500
640,8059436495,7 500
641,8065634238,7 500
642,8074898322,7 500
643,8074081544,7 500
644,8072669177,7 500
645,8075634116,7 500
646,8073555653,7 500
647,8075006094,7 500
648,8074001240,7 500
649,8073398004,7 500
650,8074285502,7 500
651,8075004062,7 500
652,8068451401,7 500
653,8072372822,7 500
654,8070790677,7 500
655,8075197025,7 500
656,8075197188,7 500
657,8075197253,7 500
658,8075197293,7 500
659,8075197353,7 500
660,8075197525,7 500
661,8075197591,7 500
662,8075197652,7 500
663,8075197713,7 500
664,8075197741,7 500
665,8075198025,7 500
666,8075198050,7 500
667,8075198138,7 500
668,8074871285,7 500
669,8075198179,7 500
670,8075198291,7 500
671,8075198388,7 500
672,8059436495,7 500
673,8065634238,7 500
674,8074898322,7 500
675,8074081544,7 500
676,8072669177,7 500
677,8075634116,7 500
678,8073555653,7 500
679,8075006094,7 500
680,8074001240,7 500
681,8073398004,7 500
682,8074285502,7 500
683,8075004062,7 500
684,8068451401,7 500
685,8072372822,7 500
686,8070790677,7 500
687,8075197025,7 500
688,8075197188,7 500
689,8075197253,7 500
690,8075197293,7 500
691,8075197353,7 500
692,8075197525,7 500
693,8075197591,7 500
694,8075197652,7 500
695,8075197713,7 500
696,8075197741,7 500
697,8075198025,7 500
698,8075198050,7 500
699,8075198138,7 500
700,8074871285,7 500
701,8075198179,7 500
702,8075198291,7 500
703,8075198388,7 500
704,8059436495,7 500
705,8065634238,7 500
706,8074898322,7 500
707,8074081544,7 500
708,8072669177,7 500
709,8075634116,7 500
710,8073555653,7 500
711,8075006094,7 500
712,8074001240,7 500
713,8073398004,7 500
714,8074285502,7 500
715,8075004062,7 500
716,8068451401,7 500
717,8072372822,7 500
718,8070790677,7 500
719,8075197025,7 500
720,8075197188,7 500
721,8075197253,7 500
722,8075197293,7 500
723,8075197353,7 500
724,8075197525,7 500
725,8075197591,7 500
726,8075197652,7 500
727,8075197713,7 500
728,8075197741,7 500
729,8075198025,7 500
730,8075198050,7 500
731,8075198138,7 500
732,8074871285,7 500
733,8075198179,7 500
734,8075198291,7 500
735,8075198388,7 500
736,8059436495,7 500
737,8065634238,7 500
738,8074898322,7 500
739,8074081544,7 500
740,8072669177,7 500
741,8075634116,7 500
742,8073555653,7 500
743,8075006094,7 500
744,8074001240,7 500
745,8073398004,7 500
746,8074285502,7 500
747,8075004062,7 500
748,8068451401,7 500
749,8072372822,7 500
750,8070790677,7 500
751,8075197025,7 500
752,8075197188,7 500
753,8075197253,7 500
754,8075197293,7 500
755,8075197353,7 500
756,8075197525,7 500
757,8075197591,7 500
758,8075197652,7 500
759,8075197713,7 500
760,8075197741,7 500
761,8075198025,7 500
762,8075198050,7 500
763,8075198138,7 500
764,8074871285,7 500
765,8075198179,7 500
766,8075198291,7 500
767,8075198388,7 500
768,8059436495,7 500
769,8065634238,7 500
770,8074898322,7 500
771,8074081544,7 500
772,8072669177,7 500
773,8075634116,7 500
774,8073555653,7 500
775,8075006094,7 500
776,8074001240,7 500
777,8073398004,7 500
778,8074285502,7 500
779,8075004062,7 500
780,8068451401,7 500
781,8072372822,7 500
782,8070790677,7 500
783,8075197025,7 500
784,8075197188,7 500
785,8075197253,7 500
786,8075197293,7 500
787,8075197353,7 500
788,8075197525,7 500
789,8075197591,7 500
