,0,3
1161,8073787770,11 200
1162,8071890862,2 800
1163,8074491553,6 950
1164,8074402312,5 500
1165,8074402708,24 350
1166,8074401028,24 990
1167,8074400119,7 000
1168,8074189655,31 000
1169,8074272645,5 900
1170,8073763725,27 490
1171,8073581008,35 999
1172,8072456123,9 500
1173,8072374546,31 749
1174,8072374623,28 999
1175,8072324823,26 749
1176,8072066254,25 999
1177,8068142395,18 000
1178,8073763563,9 150
1179,8071209531,18 000
1180,8072162414,19 900
1181,8072326175,15 500
1182,8072325119,25 900
1183,8001752050,13 500
1184,8070338363,10 500
1185,8071982034,12 990
1186,8071197856,34 900
1187,8070643093,12 500
1188,8072066495,9 875
1189,8073763739,22 990
1190,8071209596,8 500
1191,8074283131,16 499
1192,8053469956,14 800
1193,8073687628,11 200
1194,8071891671,2 800
1195,8072453658,6 950
1196,8072325210,5 500
1197,8071823058,24 350
1198,8071209314,24 990
1199,8070647770,7 000
1200,8070645030,31 000
1201,8070644840,5 900
1202,8070579792,27 490
1203,8070341656,35 999
1204,8070340150,9 500
1205,8070315567,31 749
1206,8070647084,28 999
1207,8072325244,26 749
1208,8067400637,25 999
1209,8028905916,18 000
1210,8073780039,9 150
1211,8067058550,18 000
1212,8072064127,19 900
1213,8072066357,15 500
1214,8072065578,25 900
1215,8070645345,13 500
1216,8071920084,10 500
1217,8069465844,12 990
1218,8074412178,34 900
1219,8071775549,12 500
1220,8071777888,9 875
1221,8074492247,22 990
1222,8069841111,8 500
1223,8070341193,16 499
1224,8071917652,14 800
1225,8071206421,11 200
1226,8073767919,2 800
1227,8073763986,6 950
1228,8073780308,5 500
1229,8073763648,24 350
1230,8073273896,24 990
1231,8072375252,7 000
1232,8064928480,31 000
1233,8069466447,5 900
1234,8072325540,27 490
1235,8069840852,35 999
1236,8037029399,9 500
1237,8069478541,31 749
1238,8070635894,28 999
1239,8073765100,26 749
1240,8073763588,25 999
1241,8071208441,18 000
1242,8073801244,9 150
1243,8071893931,18 000
1244,8071976139,19 900
1245,8072809859,15 500
1246,8071208519,25 900
1247,8074372860,13 500
